ICAO	Latitude	Longitude
OIMR	0.000	0.000
OIMS	0.000	0.000
OIMT	33.668	56.892
OIMU	0.000	0.000
OIMW	0.000	0.000
OIMX	37.628	56.173
OIMY	0.000	0.000
OIMZ	0.000	0.000
OINA	0.000	0.000
OINB	0.000	0.000
OINC	0.000	0.000
OIND	0.000	0.000
OINE	37.383	55.452
OING	36.909	54.402
OINH	0.000	0.000
OINI	0.000	0.000
OINL	0.000	0.000
OINM	34.169	51.318
OINN	36.663	51.465
OINO	0.000	0.000
OINP	0.000	0.000
OINQ	0.000	0.000
OINR	36.910	50.679
OINS	0.000	0.000
OINX	0.000	0.000
OINY	0.000	0.000
OINZ	36.644	53.188
OIRT	0.000	0.000
OISA	0.000	0.000
OISB	0.000	0.000
OISC	0.000	0.000
OISD	28.721	54.441
OISE	0.000	0.000
OISF	28.892	53.723
OISH	0.000	0.000
OISI	0.000	0.000
OISJ	28.586	53.579
OISK	0.000	0.000
OISL	27.674	54.381
OISN	0.000	0.000
OISO	29.754	52.694
OISP	0.000	0.000
OISQ	0.000	0.000
OISR	27.371	53.189
OISS	29.539	52.589
OISU	0.000	0.000
OISW	0.000	0.000
OISX	0.000	0.000
OISZ	0.000	0.000
OITA	0.000	0.000
OITB	0.000	0.000
OITC	0.000	0.000
OITD	0.000	0.000
OITE	0.000	0.000
OITF	0.000	0.000
OITG	0.000	0.000
OITH	0.000	0.000
OITI	0.000	0.000
OITJ	0.000	0.000
OITK	0.000	0.000
OITL	38.326	48.424
OITM	37.349	46.126
OITN	0.000	0.000
OITO	0.000	0.000
OITP	39.604	47.881
OITQ	0.000	0.000
OITS	0.000	0.000
OITT	38.133	46.235
OITU	0.000	0.000
OITW	0.000	0.000
OITX	0.000	0.000
OITY	0.000	0.000
OITZ	36.774	48.360
OIYA	0.000	0.000
OIYB	0.000	0.000
OIYC	0.000	0.000
OIYD	0.000	0.000
OIYF	0.000	0.000
OIYK	0.000	0.000
OIYM	0.000	0.000
OIYN	0.000	0.000
OIYR	0.000	0.000
OIYY	31.905	54.276
OIYZ	0.000	0.000
OIZA	0.000	0.000
OIZB	31.097	61.544
OIZC	25.443	60.382
OIZD	0.000	0.000
OIZG	0.000	0.000
OIZH	29.476	60.906
OIZI	27.236	60.720
OIZJ	25.653	57.799
OIZK	0.000	0.000
OIZL	0.000	0.000
OIZM	0.000	0.000
OIZN	0.000	0.000
OIZO	0.000	0.000
OIZP	0.000	0.000
OIZR	0.000	0.000
OIZS	0.000	0.000
OIZY	0.000	0.000
OJAI	31.722	35.993
OJAM	31.972	35.991
OJAQ	29.611	35.018
OJHF	0.000	0.000
OJJO	0.000	0.000
OJJR	31.865	35.219
OJMF	32.356	36.259
OKBK	29.227	47.980
OLBA	33.813	35.489
OLKA	34.589	36.011
OMAA	24.433	54.651
OMAB	0.000	0.000
OMAC	0.000	0.000
OMAD	24.428	54.458
OMAH	24.074	52.463
OMAJ	24.187	52.614
OMAL	24.262	55.609
OMAM	24.248	54.547
OMAQ	0.000	0.000
OMAR	24.780	52.560
OMAS	25.146	52.874
OMAZ	24.861	53.078
OMDB	25.255	55.364
OMFJ	25.112	56.324
OMRK	25.613	55.939
OMSJ	25.328	55.517
OOBB	0.000	0.000
OOBR	0.000	0.000
OOFD	0.000	0.000
OOFQ	0.000	0.000
OOGB	0.000	0.000
OOHA	0.000	0.000
OOIA	0.000	0.000
OOII	0.000	0.000
OOIZ	0.000	0.000
OOJN	0.000	0.000
OOKB	26.171	56.241
OOLK	0.000	0.000
OOMA	20.675	58.890
OOMS	23.593	58.284
OONR	0.000	0.000
OONZ	0.000	0.000
OORQ	0.000	0.000
OOSA	17.039	54.091
OOSH	0.000	0.000
OOSQ	23.067	57.650
OOSR	0.000	0.000
OOTH	17.666	54.024
OOYB	0.000	0.000
OPAB	0.000	0.000
OPBG	0.000	0.000
OPBL	0.000	0.000
OPBN	32.972	70.525
OPBR	0.000	0.000
OPBW	29.347	71.711
OPCH	35.886	71.801
OPCL	0.000	0.000
OPCR	0.000	0.000
OPCT	0.000	0.000
OPDB	28.875	64.404
OPDD	0.000	0.000
OPDG	29.961	70.486
OPDI	31.909	70.896
OPDK	0.000	0.000
OPFA	31.365	72.995
OPFK	0.000	0.000
OPGD	25.233	62.329
OPGT	35.919	74.334
OPJA	28.284	68.449
OPJI	25.068	61.805
OPKA	0.000	0.000
OPKC	24.906	67.161
OPKD	25.318	68.366
OPKE	0.000	0.000
OPKF	0.000	0.000
OPKH	27.793	66.643
OPKK	0.000	0.000
OPKL	0.000	0.000
OPKN	28.594	65.425
OPKT	0.000	0.000
OPLA	31.521	74.403
OPLH	31.495	74.346
OPLL	0.000	0.000
OPMA	33.050	73.638
OPMF	34.338	73.508
OPMI	32.563	71.571
OPMJ	27.335	68.143
OPMK	25.683	69.073
OPMN	33.013	70.064
OPMR	24.893	66.939
OPMT	30.203	71.419
OPNH	26.219	68.390
OPNK	29.538	66.022
OPOK	30.741	73.357
OPOR	25.273	64.588
OPPC	33.902	70.071
OPPG	26.954	64.132
OPPI	25.284	63.333
OPPN	0.000	0.000
OPPS	33.994	71.514
OPQS	33.561	73.032
OPQT	30.251	66.938
OPRK	28.385	70.280
OPRN	33.616	73.099
OPRQ	30.758	72.282
OPRS	34.081	71.972
OPRT	33.849	73.798
OPSB	0.000	0.000
OPSD	35.335	75.536
OPSK	27.722	68.792
OPSP	0.000	0.000
OPSR	32.049	72.665
OPSS	34.813	72.352
OPSU	28.645	69.177
OPSW	31.889	72.309
OPTA	33.986	72.611
OPTH	24.841	68.838
OPTT	0.000	0.000
OPTU	25.986	63.030
OPWN	32.305	69.569
OPZB	31.358	69.463
ORBC	0.000	0.000
ORBS	33.262	44.234
ORMM	30.549	47.662
OSAP	36.181	37.224
OSDI	33.411	36.516
OSDZ	35.285	40.176
OSKL	37.024	41.194
OSLK	35.401	35.949
OSPR	34.557	38.317
OTBD	25.261	51.565
PAAQ	61.595	-149.089
PABA	70.134	-143.577
PABE	60.780	-161.838
PABH	0.000	0.000
PABI	63.994	-145.721
PABK	0.000	0.000
PABM	59.362	-155.257
PABR	71.285	-156.766
PABT	66.915	-151.528
PACD	55.206	-162.724
PACL	64.301	-149.120
PACS	0.000	0.000
PACV	60.492	-145.477
PACZ	61.780	-166.039
PADF	0.000	0.000
PADK	51.878	-176.646
PADL	59.045	-158.503
PADQ	57.750	-152.494
PADU	53.900	-166.543
PAED	61.251	-149.806
PAEH	58.647	-162.061
PAEI	64.666	-147.101
PAEN	60.573	-151.245
PAFA	64.815	-147.856
PAFB	64.837	-147.614
PAFR	61.266	-149.653
PAFW	0.000	0.000
PAGA	64.736	-156.937
PAGK	62.155	-145.456
PAGY	59.460	-135.316
PAHG	0.000	0.000
PAHO	59.646	-151.476
PAIL	59.754	-154.911
PAIM	65.993	-153.704
PAJN	58.355	-134.576
PAKA	0.000	0.000
PAKN	58.677	-156.649
PAKT	55.356	-131.714
PALU	68.875	-166.110
PAMC	62.953	-155.606
PAMD	59.450	-146.309
PAME	0.000	0.000
PAMR	61.214	-149.846
PANC	61.174	-149.996
PANT	55.042	-131.572
PAOM	64.512	-165.445
PAOR	62.961	-141.929
PAOT	66.884	-162.598
PAPB	56.578	-169.661
PAPM	59.011	-161.819
PASC	70.195	-148.465
PASI	57.047	-135.361
PASN	57.167	-170.220
PASV	61.097	-155.574
PASY	52.712	174.114
PATA	65.174	-152.109
PATC	65.563	-167.922
PATK	62.320	-150.094
PATL	62.894	-155.976
PAUN	63.888	-160.799
PAVD	61.134	-146.248
PAWK	0.000	0.000
PAWT	70.613	-159.860
PAWW	0.000	0.000
PAYA	59.503	-139.660
PBAR	0.000	0.000
PBTI	0.000	0.000
PCIS	-2.767	0.000
PFYU	66.571	-145.250
PGAC	0.000	0.000
PGFW	0.000	0.000
PGNT	0.000	0.000
PGNW	0.000	0.000
PGRO	14.174	145.243
PGSN	15.119	145.729
PGTW	13.500	144.833
PGUA	13.584	144.930
PGUM	13.484	144.797
PGWT	14.998	145.619
PHBK	22.022	-159.787
PHDH	21.579	-158.210
PHEB	0.000	0.000
PHFF	0.000	0.000
PHHI	21.483	-158.039
PHHN	20.796	-156.014
PHIK	0.000	0.000
PHJG	0.000	0.000
PHJH	20.963	-156.674
PHKI	0.000	0.000
PHKM	0.000	0.000
PHKO	19.739	-156.046
PHKP	0.000	0.000
PHKU	0.000	0.000
PHLI	21.976	-159.339
PHMK	21.153	-157.096
PHMO	0.000	0.000
PHMU	20.001	-155.668
PHNA	0.000	0.000
PHNC	0.000	0.000
PHNF	0.000	0.000
PHNG	21.449	-157.768
PHNL	21.316	-157.927
PHNY	20.786	-156.951
PHOG	20.899	-156.431
PHSF	19.760	-155.554
PHTO	19.720	-155.049
PHUP	20.265	-155.860
PHWA	0.000	0.000
PHWR	0.000	0.000
PHZH	0.000	0.000
PJON	16.729	-169.534
PKMA	11.341	162.328
PKMJ	7.065	171.272
PKRO	9.397	167.471
PKWA	8.720	167.731
PLCH	1.986	-157.350
PLFA	0.000	0.000
PLPA	0.000	0.000
PLUR	0.000	0.000
PMDY	28.201	-177.381
POLI	70.499	-149.879
PPIZ	69.733	-163.005
PTKK	7.462	151.843
PTPN	6.985	158.209
PTRO	7.367	134.544
PTSA	5.357	162.958
PTYA	9.499	138.082
RCBS	24.432	118.359
RCCM	0.000	0.000
RCDC	22.672	120.462
RCDI	24.855	121.237
RCFN	22.757	121.093
RCFS	0.000	0.000
RCFZ	0.000	0.000
RCGI	22.674	121.458
RCGM	25.056	121.243
RCKH	22.575	120.351
RCKU	23.462	120.393
RCKW	0.000	0.000
RCLC	0.000	0.000
RCLG	24.186	120.654
RCLS	0.000	0.000
RCLU	0.000	0.000
RCLY	22.029	121.527
RCMJ	0.000	0.000
RCMQ	24.264	120.621
RCMS	0.000	0.000
RCMT	26.224	120.002
RCNN	22.950	120.206
RCNO	0.000	0.000
RCPO	24.818	120.939
RCQC	23.569	119.628
RCQS	22.793	121.182
RCRA	22.705	120.281
RCSC	0.000	0.000
RCSM	0.000	0.000
RCSQ	22.700	120.482
RCSS	25.069	121.552
RCTP	25.080	121.232
RCUK	0.000	0.000
RCWA	23.371	119.494
RCWK	0.000	0.000
RCXY	0.000	0.000
RCYU	24.023	121.618
RJAA	35.765	140.386
RJAF	36.167	137.923
RJAH	36.181	140.415
RJAI	0.000	0.000
RJAK	0.000	0.000
RJAM	24.289	153.979
RJAN	0.000	0.000
RJAO	0.000	0.000
RJAT	0.000	0.000
RJAW	24.784	141.322
RJBD	33.662	135.364
RJBK	34.591	133.933
RJCA	0.000	0.000
RJCB	42.733	143.217
RJCC	42.775	141.692
RJCH	41.770	140.822
RJCJ	42.794	141.666
RJCM	43.881	144.164
RJCN	43.577	144.960
RJCO	43.116	141.380
RJCR	0.000	0.000
RJCS	0.000	0.000
RJCT	42.890	143.158
RJCW	45.404	141.801
RJCY	0.000	0.000
RJDB	33.749	129.785
RJDC	33.930	131.279
RJDK	0.000	0.000
RJDM	0.000	0.000
RJDO	0.000	0.000
RJDT	34.285	129.330
RJEB	44.304	143.404
RJEC	43.671	142.447
RJEO	0.000	0.000
RJER	45.242	141.186
RJFA	33.883	130.653
RJFC	30.386	130.659
RJFE	32.666	128.833
RJFF	33.586	130.450
RJFG	30.547	130.950
RJFK	31.803	130.719
RJFM	31.877	131.448
RJFN	32.084	131.452
RJFO	33.479	131.737
RJFR	33.836	130.947
RJFT	32.837	130.855
RJFU	32.922	129.923
RJFW	0.000	0.000
RJFY	31.367	130.845
RJFZ	33.685	131.041
RJKA	28.431	129.712
RJKB	27.425	128.701
RJKN	27.836	128.881
RJNF	36.143	136.224
RJNG	35.394	136.869
RJNH	34.750	137.703
RJNK	36.394	136.408
RJNN	35.255	136.924
RJNO	36.181	133.325
RJNT	36.648	137.187
RJNY	34.813	138.298
RJOA	34.435	132.922
RJOB	34.757	133.856
RJOC	35.414	132.890
RJOE	0.000	0.000
RJOF	34.034	131.549
RJOH	35.492	133.236
RJOI	34.144	132.236
RJOK	33.544	133.671
RJOM	33.827	132.700
RJOO	34.785	135.438
RJOP	0.000	0.000
RJOR	35.530	134.166
RJOS	34.133	134.606
RJOT	34.214	134.016
RJOY	34.596	135.603
RJOZ	34.045	131.052
RJSA	40.734	140.691
RJSC	38.412	140.371
RJSD	0.000	0.000
RJSH	40.556	141.466
RJSI	39.431	141.136
RJSK	39.616	140.219
RJSM	40.703	141.368
RJSO	0.000	0.000
RJSS	38.139	140.917
RJST	38.405	141.219
RJSU	0.000	0.000
RJSY	38.812	139.787
RJTA	35.454	139.450
RJTC	0.000	0.000
RJTE	34.987	139.829
RJTF	35.672	139.528
RJTH	33.115	139.786
RJTI	0.000	0.000
RJTJ	35.841	139.410
RJTK	35.398	139.910
RJTL	35.799	140.011
RJTO	34.784	139.361
RJTQ	34.072	139.560
RJTR	35.514	139.394
RJTT	35.552	139.779
RJTY	35.748	139.348
RJTZ	0.000	0.000
RKJJ	35.126	126.810
RKJK	35.904	126.616
RKJM	34.759	126.380
RKJU	35.878	127.119
RKJY	34.840	127.615
RKNC	37.884	127.718
RKND	38.148	128.601
RKNH	0.000	0.000
RKNI	0.000	0.000
RKNK	0.000	0.000
RKNN	37.753	128.944
RKNS	0.000	0.000
RKNW	37.438	127.960
RKNY	38.061	128.669
RKPC	33.511	126.493
RKPE	35.141	128.696
RKPK	35.179	128.938
RKPM	0.000	0.000
RKPP	35.171	129.129
RKPS	35.088	128.070
RKPU	35.593	129.352
RKSA	0.000	0.000
RKSB	0.000	0.000
RKSC	0.000	0.000
RKSE	0.000	0.000
RKSF	0.000	0.000
RKSG	36.961	127.033
RKSK	0.000	0.000
RKSM	37.446	127.114
RKSN	0.000	0.000
RKSO	37.091	127.029
RKSP	0.000	0.000
RKSR	0.000	0.000
RKSS	37.558	126.791
RKST	0.000	0.000
RKSU	0.000	0.000
RKSW	37.239	127.007
RKSX	0.000	0.000
RKSY	0.000	0.000
RKTA	0.000	0.000
RKTC	0.000	0.000
RKTF	0.000	0.000
RKTH	35.988	129.420
RKTJ	35.856	129.211
RKTN	35.894	128.659
RKTS	0.000	0.000
RKTU	36.716	127.499
RKTY	36.632	128.355
ROAH	26.196	127.646
RODE	26.729	127.762
RODN	26.356	127.767
ROIG	24.344	124.187
ROKJ	26.363	126.714
ROKW	0.000	0.000
ROMD	25.846	131.263
ROMY	24.783	125.295
RORA	0.000	0.000
RORH	0.000	0.000
RORK	25.948	131.321
RORS	24.827	125.145
RORT	0.000	0.000
RORY	27.044	128.401
ROTM	26.274	127.756
ROYN	24.467	122.978
RPLL	14.509	121.019
RPMB	6.106	125.236
RPMC	7.165	124.210
RPMK	0.000	0.000
RPML	8.414	124.611
RPMM	7.617	124.059
RPMP	7.828	123.460
RPMR	6.058	125.096
RPMS	9.758	125.481
RPMT	0.000	0.000
RPMZ	6.922	122.059
RPUA	0.000	0.000
RPUB	16.375	120.619
RPUC	0.000	0.000
RPUD	14.129	122.980
RPUE	0.000	0.000
RPUF	14.986	120.493
RPUG	16.035	120.241
RPUH	12.361	121.046
RPUI	15.326	119.969
RPUJ	0.000	0.000
RPUK	0.000	0.000
RPUL	13.955	121.125
RPUM	13.208	120.605
RPUN	13.585	123.271
RPUO	20.452	121.980
RPUP	14.293	122.646
RPUQ	17.554	120.357
RPUR	0.000	0.000
RPUS	16.596	120.303
RPUT	17.638	121.731
RPUU	0.000	0.000
RPUV	13.578	124.206
RPUW	13.361	121.825
RPUX	0.000	0.000
RPUY	16.930	121.753
RPUZ	16.619	121.252
RPVA	11.227	125.028
RPVB	10.643	122.929
RPVC	12.072	124.545
RPVD	9.334	123.302
RPVE	0.000	0.000
RPVF	12.502	124.636
RPVG	11.036	125.743
RPVH	0.000	0.000
RPVI	10.713	122.545
RPVK	11.681	122.378
RPVL	0.000	0.000
RPVM	10.308	123.979
RPVN	0.000	0.000
RPVO	11.056	124.566
RPVP	9.742	118.759
RPVR	11.598	122.753
RPVS	10.766	121.932
RPWA	0.000	0.000
RPWB	0.000	0.000
RPWC	0.000	0.000
RPWD	0.000	0.000
RPWE	0.000	0.000
RPWG	0.000	0.000
RPWI	0.000	0.000
RPWJ	0.000	0.000
RPWK	0.000	0.000
RPWL	0.000	0.000
RPWM	0.000	0.000
RPWN	0.000	0.000
RPWP	0.000	0.000
RPWS	0.000	0.000
RPWT	0.000	0.000
RPWV	0.000	0.000
RPWW	0.000	0.000
RPWX	0.000	0.000
RPWY	0.000	0.000
RPWZ	0.000	0.000
RPXC	0.000	0.000
RPXG	0.000	0.000
RPXI	0.000	0.000
RPXJ	0.000	0.000
RPXM	0.000	0.000
RPXP	0.000	0.000
RPXR	0.000	0.000
RPXT	0.000	0.000
RPXU	0.000	0.000
SAAA	0.000	0.000
SAAC	-31.297	-57.996
SAAG	-33.006	-58.613
SAAI	-35.348	-57.294
SAAJ	-34.546	-60.931
SAAM	0.000	0.000
SAAP	-31.795	-60.480
SAAR	-32.903	-60.784
SAAU	0.000	0.000
SAAV	-31.712	-60.812
SABA	0.000	0.000
SABE	-34.559	-58.416
SACC	-31.007	-64.532
SACD	0.000	0.000
SACI	0.000	0.000
SACL	0.000	0.000
SACM	0.000	0.000
SACN	0.000	0.000
SACO	-31.324	-64.208
SACQ	0.000	0.000
SACS	0.000	0.000
SACT	-30.345	-66.294
SACV	0.000	0.000
SADD	-34.501	-58.604
SADF	-34.453	-58.589
SADG	0.000	0.000
SADJ	-34.561	-58.789
SADL	-34.972	-57.894
SADM	-34.676	-58.642
SADP	-34.610	-58.613
SADQ	0.000	0.000
SADR	0.000	0.000
SADS	-34.731	-58.599
SADZ	0.000	0.000
SAFE	0.000	0.000
SAHC	-37.444	-70.222
SAHR	-39.001	-67.620
SAMA	0.000	0.000
SAMC	0.000	0.000
SAME	-32.832	-68.793
SAMH	0.000	0.000
SAMI	0.000	0.000
SAMJ	0.000	0.000
SAMM	-35.484	-69.582
SAMQ	-32.866	-68.872
SAMR	-34.588	-68.403
SAMS	0.000	0.000
SAMU	0.000	0.000
SANC	-28.596	-65.752
SANE	-27.766	-64.310
SANH	0.000	0.000
SANI	-28.038	-67.580
SANL	-29.381	-66.796
SANM	0.000	0.000
SANO	-29.224	-67.439
SANT	-26.841	-65.105
SANU	-31.571	-68.418
SANW	0.000	0.000
SAOC	-33.086	-64.261
SAOD	-31.941	-65.142
SAOE	0.000	0.000
SAOL	-34.135	-63.362
SAOM	-32.684	-62.158
SAOR	-33.730	-65.387
SAOU	-33.273	-66.356
SAPC	0.000	0.000
SARC	-27.445	-58.762
SARE	-27.450	-59.056
SARF	-26.212	-58.228
SARI	-25.738	-54.473
SARL	-29.689	-57.152
SARM	-30.272	-57.640
SARO	0.000	0.000
SARP	-27.386	-55.971
SARS	-26.756	-60.493
SASA	-24.856	-65.486
SASJ	-24.393	-65.098
SASO	-23.153	-64.329
SASQ	-22.162	-65.570
SASR	0.000	0.000
SAST	-22.620	-63.794
SATC	0.000	0.000
SATD	0.000	0.000
SATG	-29.106	-59.219
SATI	0.000	0.000
SATK	-24.721	-60.549
SATM	-29.223	-58.088
SATO	-27.518	-55.124
SATR	-29.210	-59.691
SATU	-29.771	-57.979
SAVA	0.000	0.000
SAVB	-41.943	-71.532
SAVC	-45.785	-67.466
SAVD	-42.031	-71.170
SAVE	-42.908	-71.139
SAVH	-46.538	-68.966
SAVM	0.000	0.000
SAVO	0.000	0.000
SAVP	0.000	0.000
SAVQ	0.000	0.000
SAVR	0.000	0.000
SAVS	0.000	0.000
SAVT	-43.210	-65.270
SAVV	-40.869	-63.000
SAVY	-42.759	-65.102
SAWA	-50.335	-72.248
SAWB	-64.238	-56.631
SAWD	-47.735	-65.904
SAWE	-53.777	-67.749
SAWG	-51.609	-69.313
SAWH	-54.843	-68.296
SAWJ	-49.307	-67.802
SAWM	0.000	0.000
SAWP	0.000	0.000
SAWR	0.000	0.000
SAWS	-44.048	-70.459
SAWT	-51.606	-72.217
SAWU	-50.016	-68.579
SAXC	0.000	0.000
SAZB	-38.725	-62.169
SAZC	-37.446	-61.889
SAZD	-36.320	-57.722
SAZE	0.000	0.000
SAZF	-36.891	-60.216
SAZG	-35.696	-63.758
SAZH	-38.387	-60.329
SAZI	-36.187	-61.076
SAZJ	0.000	0.000
SAZK	0.000	0.000
SAZL	-36.542	-56.722
SAZM	-37.934	-57.573
SAZN	-38.949	-68.156
SAZO	-38.489	-58.816
SAZP	-35.846	-61.858
SAZQ	0.000	0.000
SAZR	-36.588	-64.275
SAZS	-41.151	-71.157
SAZT	-37.237	-59.228
SAZU	0.000	0.000
SAZV	-37.235	-57.029
SAZW	-38.939	-69.264
SAZY	-40.075	-71.137
SBAA	-8.348	-49.301
SBAF	-22.875	-43.384
SBAM	2.077	-50.862
SBAQ	-21.812	-48.133
SBAR	-10.984	-37.070
SBAS	-22.638	-50.456
SBAT	-9.866	-56.106
SBAU	-21.141	-50.425
SBAV	-22.526	-52.972
SBBE	-1.379	-48.476
SBBG	-31.390	-54.112
SBBH	-19.852	-43.950
SBBI	-25.405	-49.232
SBBQ	-21.267	-43.761
SBBR	-15.862	-47.913
SBBU	-22.345	-49.054
SBBV	2.846	-60.690
SBBW	-15.861	-52.389
SBCA	-25.000	-53.501
SBCC	-9.334	-54.965
SBCF	-19.634	-43.969
SBCG	-20.469	-54.672
SBCH	-27.134	-52.656
SBCI	-7.320	-47.459
SBCL	0.000	0.000
SBCM	-28.726	-49.425
SBCO	-29.946	-51.144
SBCP	-21.698	-41.302
SBCR	-19.012	-57.673
SBCT	-25.528	-49.176
SBCV	-17.652	-39.253
SBCX	-29.197	-51.188
SBCY	-15.653	-56.117
SBCZ	-7.600	-72.769
SBDN	-22.175	-51.424
SBEG	-3.039	-60.050
SBEK	-6.233	-57.777
SBEN	0.000	0.000
SBES	-22.813	-42.093
SBET	0.000	0.000
SBFC	-20.592	-47.383
SBFI	-25.596	-54.487
SBFL	-27.672	-48.548
SBFN	-3.855	-32.423
SBFT	-20.278	-49.187
SBFU	-20.703	-46.335
SBFZ	-3.776	-38.532
SBGA	0.000	0.000
SBGL	-22.809	-43.244
SBGM	-10.786	-65.285
SBGO	-16.631	-49.222
SBGP	0.000	0.000
SBGR	-23.432	-46.469
SBGS	-25.184	-50.144
SBGW	-22.791	-45.205
SBHT	-3.254	-52.254
SBIC	-3.127	-58.481
SBIH	-4.242	-56.001
SBIL	-14.816	-39.033
SBIP	-19.471	-42.488
SBIT	-18.444	-49.213
SBIZ	-5.531	-47.460
SBJA	0.000	0.000
SBJC	-1.414	-48.461
SBJF	-21.791	-43.387
SBJP	-7.270	-35.896
SBJR	0.000	0.000
SBJV	-26.225	-48.797
SBKG	0.000	0.000
SBKP	-23.008	-47.134
SBLJ	-27.782	-50.281
SBLN	-21.664	-49.730
SBLO	-23.334	-51.130
SBLP	-13.262	-43.408
SBLS	-19.661	-43.896
SBMA	-5.368	-49.138
SBMD	-0.890	-52.602
SBMG	-23.440	-51.907
SBMK	-16.707	-43.819
SBML	-22.197	-49.926
SBMN	-3.146	-59.986
SBMO	-9.510	-35.793
SBMQ	0.051	-51.072
SBMR	0.000	0.000
SBMS	-5.202	-37.364
SBMT	-23.509	-46.638
SBMY	-5.811	-61.279
SBNF	-26.880	-48.651
SBNM	-28.282	-54.169
SBNT	-5.911	-35.248
SBOI	3.855	-51.797
SBOU	0.000	0.000
SBPA	-29.994	-51.171
SBPB	-2.894	-41.732
SBPC	-21.843	-46.568
SBPF	-28.244	-52.326
SBPG	0.000	0.000
SBPI	0.000	0.000
SBPK	-31.718	-52.328
SBPL	-9.364	-40.564
SBPN	-10.719	-48.400
SBPP	-22.549	-55.703
SBPT	0.000	0.000
SBPV	-8.709	-63.902
SBPW	0.000	0.000
SBQV	-14.862	-40.863
SBRB	-9.869	-67.894
SBRF	-8.126	-34.923
SBRG	-32.083	-52.166
SBRJ	-22.910	-43.163
SBRP	-21.134	-47.774
SBRQ	0.000	0.000
SBSA	0.000	0.000
SBSC	-22.932	-43.719
SBSI	0.000	0.000
SBSJ	-23.229	-45.861
SBSL	-2.589	-44.236
SBSM	-29.711	-53.688
SBSP	-23.627	-46.655
SBSR	-20.816	-49.406
SBST	-23.925	-46.288
SBSV	-12.911	-38.331
SBSY	0.000	0.000
SBTB	-1.489	-56.397
SBTE	-5.060	-42.823
SBTF	-3.383	-64.724
SBTK	-8.155	-70.783
SBTL	-24.317	-50.651
SBTS	2.223	-55.946
SBTT	-4.256	-69.936
SBTU	-3.785	-49.719
SBUA	-0.148	-66.986
SBUF	-9.401	-38.251
SBUG	-29.782	-57.038
SBUL	-18.883	-48.226
SBUP	-20.777	-51.565
SBUR	-19.765	-47.965
SBVG	-21.590	-45.473
SBVH	-12.694	-60.098
SBVT	-20.256	-40.289
SBXG	0.000	0.000
SBYA	0.607	-69.186
SBYS	-21.985	-47.338
SCAC	-41.906	-73.797
SCAP	-43.615	-71.807
SCAR	-18.348	-70.339
SCBA	-45.916	-71.689
SCBQ	-33.562	-70.688
SCCC	-46.582	-71.698
SCCF	-22.499	-68.904
SCCH	-36.583	-72.032
SCCI	-53.003	-70.855
SCCY	-45.594	-72.106
SCDA	-20.535	-70.181
SCEL	-33.393	-70.786
SCFA	-23.444	-70.445
SCFM	-53.254	-70.319
SCFT	0.000	0.000
SCGE	-37.402	-72.426
SCGZ	-54.931	-67.626
SCHA	-27.296	-70.414
SCIC	-34.967	-71.217
SCIE	-36.773	-73.063
SCIP	-27.165	-109.422
SCJO	-40.611	-73.060
SCLL	-28.598	-70.759
SCON	0.000	0.000
SCRD	0.000	0.000
SCRG	-34.174	-70.776
SCRM	-62.191	-58.987
SCSE	-29.916	-71.191
SCSN	-33.657	-71.616
SCSR	0.000	0.000
SCST	-42.491	-73.774
SCTB	-33.456	-70.547
SCTC	-38.769	-72.636
SCTE	-41.439	-73.094
SCTI	-33.493	-70.698
SCTN	-42.933	-72.699
SCVD	-39.650	-73.086
SCZP	0.000	0.000
SEAG	0.000	0.000
SEAM	-1.212	-78.574
SEAN	0.000	0.000
SEAO	0.000	0.000
SEAP	0.000	0.000
SEAR	0.000	0.000
SEAS	0.000	0.000
SEAV	0.000	0.000
SEAY	0.000	0.000
SEBC	0.000	0.000
SEBF	0.000	0.000
SEBG	0.000	0.000
SEBH	0.000	0.000
SEBT	0.000	0.000
SECA	0.000	0.000
SECC	0.000	0.000
SECD	0.000	0.000
SECE	0.000	0.000
SECF	0.000	0.000
SECG	0.000	0.000
SECH	0.000	0.000
SECI	0.000	0.000
SECM	-1.706	-79.379
SECN	0.000	0.000
SECO	-0.463	-76.986
SECP	0.000	0.000
SECQ	0.000	0.000
SECR	0.000	0.000
SECU	-2.889	-78.984
SECV	0.000	0.000
SECY	0.000	0.000
SEEP	0.000	0.000
SEES	0.000	0.000
SEGE	0.000	0.000
SEGH	0.000	0.000
SEGM	0.000	0.000
SEGS	-0.454	-90.266
SEGU	-2.158	-79.884
SEGZ	-3.423	-78.573
SEHA	0.000	0.000
SEHI	0.000	0.000
SEHJ	0.000	0.000
SEIB	0.338	-78.136
SEIC	0.000	0.000
SEIS	0.000	0.000
SEIZ	0.000	0.000
SEJ	0.000	0.000
SEJC	0.000	0.000
SEJI	0.000	0.000
SEKK	0.000	0.000
SEKO	0.000	0.000
SELA	0.092	-76.869
SELH	0.000	0.000
SELI	0.000	0.000
SELJ	-1.704	-79.552
SELM	-1.501	-79.481
SELN	0.000	0.000
SELO	0.000	0.000
SELP	0.000	0.000
SELR	0.000	0.000
SELS	0.000	0.000
SELT	-0.907	-78.616
SELY	0.000	0.000
SELZ	0.000	0.000
SEMA	-4.380	-79.941
SEMC	-2.299	-78.121
SEMD	0.000	0.000
SEME	0.000	0.000
SEMF	0.000	0.000
SEMG	0.000	0.000
